hhno	hhsize	hhvehs	hhwkrs	hhftw	hhptw	hhret	hhoad	hhuni	hhhsc	hh515	hhcu5	hhincome	hownrent	hrestype	hhparcel	hhtaz	hhexpfac	samptype
404025	2	2	1	1	0	0	1	0	0	0	0	62500	9	1	95126	24405	555.3648	1
404074	1	1	1	0	1	0	0	0	0	0	0	37500	9	3	27483	5047	125.8131	1
404161	2	2	2	1	1	0	0	0	0	0	0	125000	9	1	31306	7026	63.2266	1
404185	1	2	0	0	0	1	0	0	0	0	0	125000	9	1	75682	20265	76.5871	1
404194	2	2	2	1	1	0	0	0	0	0	0	175000	9	1	50032	12225	114.971	1
404247	3	2	1	1	0	0	1	0	0	1	0	175000	9	1	68208	18614	334.2167	1
404272	1	1	1	1	0	0	0	0	0	0	0	125000	9	2	12919	2435	301.1176	1
404365	3	2	2	1	0	0	1	1	0	0	0	37500	9	2	23041	4431	259.6927	1
404429	1	1	1	1	0	0	0	0	0	0	0	37500	9	2	19523	4035	94.8679	1
404476	4	2	0	0	0	0	1	1	0	1	1	-1	9	1	57628	15235	40.7031	1
404532	1	0	0	0	0	0	0	1	0	0	0	17500	9	2	81899	22003	341.2398	1
404552	2	2	0	0	0	2	0	0	0	0	0	125000	9	1	55590	14627	48.9246	1
404554	2	1	0	0	0	2	0	0	0	0	0	37500	9	2	13947	2631	293.3822	1
404555	4	4	2	0	2	0	0	0	0	1	1	275000	9	1	58560	15417	48.9309	1
404574	2	2	0	0	0	2	0	0	0	0	0	37500	9	2	46637	11639	32.4311	1
404615	2	1	0	0	0	1	1	0	0	0	0	5000	9	1	60585	15818	527.8853	1
404621	4	1	2	1	1	0	0	1	1	0	0	17500	9	9	14439	2801	1749.3542	1
404651	2	2	2	2	0	0	0	0	0	0	0	87500	9	1	37656	8430	189.3937	1
404815	1	1	0	0	0	1	0	0	0	0	0	30000	9	1	42222	10806	290.3743	1
404849	2	0	0	0	0	2	0	0	0	0	0	87500	9	1	588	31	34.5006	1
404874	1	3	1	1	0	0	0	0	0	0	0	37500	9	3	54494	14429	60.1576	1
404986	3	3	2	1	1	0	0	1	0	0	0	62500	9	1	52036	14003	256.4886	1
405068	1	1	1	0	1	0	0	0	0	0	0	17500	9	3	27492	5047	149.8683	1
405080	3	1	2	2	0	0	0	0	0	0	1	87500	9	2	12698	2425	231.104	1
405242	2	2	0	0	0	0	2	0	0	0	0	62500	9	1	74612	20233	20.3586	1
405259	5	3	2	2	0	0	0	0	0	3	0	-1	9	1	54835	14602	325.6069	1
405304	3	1	1	0	1	0	0	1	0	1	0	30000	9	2	67880	18429	159.3066	1
405316	1	0	0	0	0	1	0	0	0	0	0	30000	9	3	56408	15001	194.3196	1
405343	1	1	0	0	0	1	0	0	0	0	0	62500	9	1	96704	24819	52.4019	1
405361	1	3	1	1	0	0	0	0	0	0	0	62500	9	2	54331	14426	30.3364	1
405370	2	2	0	0	0	2	0	0	0	0	0	175000	9	1	71658	20035	44.7403	1
405529	2	2	2	2	0	0	0	0	0	0	0	87500	9	1	54473	14429	71.4052	1
405555	2	2	0	0	0	0	2	0	0	0	0	62500	9	1	50291	12231	24.2004	1
405558	1	1	1	1	0	0	0	0	0	0	0	125000	9	2	46856	11647	36.0461	1
405578	2	0	2	2	0	0	0	0	0	0	0	125000	9	3	267	8	71.6414	1
405647	1	1	1	1	0	0	0	0	0	0	0	87500	9	1	89305	22609	153.9086	1
405648	1	1	1	1	0	0	0	0	0	0	0	62500	9	3	746	50	289.8582	1
405803	2	2	2	1	1	0	0	0	0	0	0	87500	9	2	54642	14433	75.2319	1
406000	1	3	0	0	0	0	1	0	0	0	0	62500	9	2	5024	819	567.4272	1
406016	2	0	0	0	0	1	1	0	0	0	0	-1	9	2	2892	427	20.1814	1
406056	2	2	0	0	0	2	0	0	0	0	0	87500	9	2	26766	5025	56.2938	1
406061	2	3	1	0	1	1	0	0	0	0	0	30000	9	1	56865	15206	140.6744	1
406095	2	1	0	0	0	1	1	0	0	0	0	17500	9	2	16477	3207	99.4816	1
406105	2	2	2	2	0	0	0	0	0	0	0	275000	9	2	12368	2411	82.8993	1
406106	1	0	0	0	0	0	1	0	0	0	0	17500	9	3	97775	25025	97.0013	1
406108	5	2	1	1	0	0	1	0	0	3	0	125000	9	1	42969	11011	123.1048	1
406175	2	0	0	0	0	2	0	0	0	0	0	37500	9	3	16900	3219	54.4021	1
406187	3	3	2	1	1	0	0	1	0	0	0	62500	9	1	58086	15402	111.2181	1
406289	4	2	2	1	1	0	0	0	0	0	2	125000	9	1	74074	20217	189.9813	1
406307	1	1	0	0	0	0	1	0	0	0	0	17500	9	3	38328	10013	1095.8064	1
406347	2	0	1	1	0	0	0	1	0	0	0	175000	9	3	721	48	278.3508	1
406373	1	0	0	0	0	1	0	0	0	0	0	5000	9	3	57398	15227	602.9487	1
406384	1	2	0	0	0	1	0	0	0	0	0	37500	9	2	13843	2627	511.7053	1
406413	3	2	2	2	0	0	0	0	0	0	1	87500	9	2	32238	7203	145.0177	1
406554	2	2	1	1	0	1	0	0	0	0	0	-1	9	1	36815	8214	28.944000000000003	1
406594	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	45928	11618	63.5792	1
406653	5	3	3	1	1	0	0	0	1	2	0	225000	9	1	93928	24201	1101.1546	1
406714	1	2	0	0	0	0	0	1	0	0	0	62500	9	1	49741	12217	215.6216	1
406762	2	1	2	2	0	0	0	0	0	0	0	87500	9	3	533	26	77.8039	1
406789	1	3	1	1	0	0	0	0	0	0	0	125000	9	2	70585	20007	73.8546	1
406794	1	0	0	0	0	1	0	0	0	0	0	30000	9	2	22489	4412	291.7449	1
406915	1	1	1	0	1	0	0	0	0	0	0	62500	9	2	62006	16028	97.095	1
406920	2	4	1	0	1	1	0	0	0	0	0	225000	9	1	42705	11001	185.6431	1
406971	2	2	1	1	0	0	0	0	0	1	0	37500	9	1	42253	10807	475.9971	1
407157	2	2	2	1	1	0	0	0	0	0	0	37500	9	2	87295	22411	59.5576	1
407163	2	1	1	0	1	0	1	0	0	0	0	17500	9	2	5551	836	1102.038	1
407164	1	1	0	0	0	1	0	0	0	0	0	17500	9	1	92444	24011	357.5545	1
407186	2	1	1	1	0	0	0	0	1	0	0	62500	9	2	14183	2639	1211.6384	1
407206	1	1	1	0	1	0	0	0	0	0	0	17500	9	3	38337	10014	146.0472	1
407268	2	0	2	2	0	0	0	0	0	0	0	62500	9	3	12664	2424	158.2553	1
407290	1	1	1	0	1	0	0	0	0	0	0	37500	9	1	66907	18235	371.1095	1
407303	2	4	2	2	0	0	0	0	0	0	0	175000	9	1	37517	8427	236.0601	1
407309	1	1	0	0	0	1	0	0	0	0	0	37500	9	1	41351	10606	33.1889	1
407342	2	2	0	0	0	2	0	0	0	0	0	-1	9	1	24825	4622	47.4786	1
407368	4	2	2	1	1	0	0	0	0	0	2	62500	9	2	92261	24006	178.3639	1
407435	4	1	0	0	0	1	1	1	0	1	0	17500	9	1	21915	4254	163.8119	1
407452	6	3	1	1	0	0	1	1	0	3	0	37500	9	2	44067	11201	88.3066	1
407559	1	0	0	0	0	0	1	0	0	0	0	17500	9	3	15498	3007	270.0444	1
407679	3	2	2	1	1	0	0	0	1	0	0	37500	9	1	26901	5030	163.5725	1
407726	2	1	1	1	0	0	1	0	0	0	0	87500	9	2	19409	4029	167.7493	1
407765	4	3	2	1	1	0	1	0	1	0	0	87500	9	1	77549	20439	1124.0092	1
407995	1	1	0	0	0	1	0	0	0	0	0	37500	9	1	49606	12214	48.8719	1
408001	2	2	0	0	0	1	0	1	0	0	0	37500	9	1	69387	18821	491.9557	1
408090	2	2	2	2	0	0	0	0	0	0	0	225000	9	1	25879	4832	95.4907	1
408118	4	3	2	2	0	0	0	0	0	2	0	275000	9	1	41331	10605	745.607	1
408206	3	1	2	1	1	1	0	0	0	0	0	62500	9	1	22191	4404	45.351000000000006	1
408215	1	1	1	1	0	0	0	0	0	0	0	37500	9	3	600	31	105.8273	1
408246	3	3	3	2	0	0	0	1	0	0	0	125000	9	1	43832	11037	43.4577	1
408338	2	1	1	0	1	1	0	0	0	0	0	17500	9	2	37648	8430	91.9775	1
408437	2	1	0	0	0	1	0	1	0	0	0	-1	9	1	53977	14413	100.5001	1
408477	4	2	2	2	0	0	0	0	0	1	1	125000	9	1	67817	18425	105.0153	1
408571	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	73772	20210	200.6138	1
408679	2	3	2	2	0	0	0	0	0	0	0	125000	9	1	91752	22832	294.4655	1
408681	3	1	2	0	2	0	0	0	0	1	0	62500	9	1	14744	2809	1482.6586	1
408724	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	14755	2809	301.2954	1
408779	3	2	1	1	0	0	1	0	0	1	0	87500	9	1	56803	15203	56.9466	1
408781	1	2	1	1	0	0	0	0	0	0	0	62500	9	1	32224	7202	250.2845	1
408873	1	1	0	0	0	1	0	0	0	0	0	37500	9	1	26014	5003	61.1232	1
408955	3	3	2	2	0	0	1	0	0	0	0	125000	9	1	37414	8420	303.2912	1
409067	1	0	0	0	0	1	0	0	0	0	0	62500	9	3	695	42	151.1998	1
409101	2	2	2	1	1	0	0	0	0	0	0	125000	9	1	71975	20046	32.5766	1
409161	4	2	2	2	0	0	0	0	0	1	1	87500	9	2	67472	18413	207.8208	1
409186	2	2	1	1	0	0	1	0	0	0	0	125000	9	1	32056	7055	35.3158	1
409197	4	3	2	1	1	0	0	1	0	1	0	125000	9	1	34572	7437	383.1773	1
409222	2	2	2	1	1	0	0	0	0	0	0	125000	9	1	23439	4444	115.9236	1
409325	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	27111	5034	173.5113	1
409339	1	1	1	1	0	0	0	0	0	0	0	-1	9	2	16068	3029	103.4507	1
409362	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	57281	15223	57.5827	1
409447	1	1	1	0	0	0	0	1	0	0	0	87500	9	2	22425	4410	227.6066	1
409484	1	1	1	1	0	0	0	0	0	0	0	62500	9	3	92438	24011	147.2417	1
409544	4	3	2	2	0	0	0	0	1	1	0	-1	9	1	46391	11633	219.2342	1
409612	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	60905	15826	176.6722	1
409656	2	2	0	0	0	2	0	0	0	0	0	225000	9	1	25911	4833	70.3501	1
409687	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	97735	25025	40.4319	1
409773	3	2	1	1	0	0	1	0	0	1	0	87500	9	1	36379	8203	52.1932	1
409857	1	0	0	0	0	0	1	0	0	0	0	5000	9	1	50699	12245	708.3942	1
409890	3	5	1	1	0	0	1	0	1	0	0	62500	9	1	28886	6224	80.8371	1
410084	2	2	2	2	0	0	0	0	0	0	0	125000	9	3	932	103	168.282	1
410103	2	1	1	1	0	0	0	1	0	0	0	62500	9	1	28510	6206	286.5466	1
410125	1	1	0	0	0	1	0	0	0	0	0	-1	9	3	46268	11630	62.3226	1
410138	1	1	1	1	0	0	0	0	0	0	0	125000	9	2	16296	3201	43.8143	1
410168	3	3	3	2	0	0	0	0	1	0	0	-1	9	1	28173	6010	224.4691	1
410296	2	1	1	0	1	1	0	0	0	0	0	17500	9	2	15568	3009	91.8625	1
410317	2	1	1	1	0	1	0	0	0	0	0	125000	9	3	870	83	834.6268	1
410327	3	4	2	2	0	0	1	0	0	0	0	-1	9	1	25543	4821	244.613	1
410462	6	3	5	3	0	0	0	0	2	1	0	87500	9	1	41220	10601	694.3987	1
410570	3	2	1	1	0	0	1	0	0	0	1	62500	9	2	23775	4455	418.6783	1
410603	2	1	0	0	0	1	1	0	0	0	0	17500	9	2	19090	4022	475.7293	1
410689	2	2	0	0	0	1	1	0	0	0	0	125000	9	1	24830	4622	47.5935	1
410759	1	1	1	1	0	0	0	0	0	0	0	17500	9	2	36728	8211	315.8351	1
410800	3	2	1	0	1	1	0	0	0	1	0	125000	9	1	27550	5049	72.8091	1
410892	2	2	1	1	0	0	1	0	0	0	0	-1	9	1	77707	20604	308.6198	1
410981	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	88036	22428	136.993	1
411025	3	0	1	0	1	0	1	1	0	0	0	5000	9	2	23358	4442	474.5706	1
411057	2	1	2	2	0	0	0	0	0	0	0	125000	9	1	50635	12243	937.4252	1
411064	1	0	0	0	0	1	0	0	0	0	0	17500	9	3	12513	2417	290.0313	1
411204	1	0	0	0	0	1	0	0	0	0	0	17500	9	2	8265	1405	685.3151	1
411261	2	3	0	0	0	0	2	0	0	0	0	30000	9	1	27869	6002	80.9678	1
411511	3	2	0	0	0	3	0	0	0	0	0	87500	9	1	53027	14204	25.7621	1
411601	2	1	0	0	0	0	2	0	0	0	0	87500	9	1	68411	18623	22.4082	1
411602	1	1	0	0	0	1	0	0	0	0	0	-1	9	1	47638	11832	36.98	1
411621	2	1	1	1	0	0	0	1	0	0	0	37500	9	2	12219	2404	643.4369	1
411643	2	2	0	0	0	2	0	0	0	0	0	-1	9	1	88437	22436	23.4205	1
411751	2	3	2	2	0	0	0	0	0	0	0	175000	9	1	54400	14427	144.137	1
411752	4	3	2	2	0	0	0	1	1	0	0	225000	9	1	29530	6601	388.0302	1
411777	3	3	3	2	1	0	0	0	0	0	0	225000	9	1	67379	18408	554.9035	1
411812	1	1	0	0	0	0	0	1	0	0	0	62500	9	3	24249	4601	118.1126	1
411850	2	2	2	2	0	0	0	0	0	0	0	62500	9	2	24075	4463	122.5227	1
411880	3	5	2	1	1	0	0	0	1	0	0	275000	9	1	80433	20814	83.2241	1
411901	1	1	0	0	0	1	0	0	0	0	0	30000	9	1	34587	7438	149.5666	1
411955	2	2	0	0	0	0	1	1	0	0	0	37500	9	1	72424	20062	257.1725	1
411959	4	2	1	1	0	0	2	1	0	0	0	-1	9	1	91681	22829	49.0856	1
412058	3	1	2	2	0	0	0	0	0	0	1	175000	9	2	3572	608	448.1039	1
412086	2	1	0	0	0	2	0	0	0	0	0	30000	9	2	15080	2817	83.4914	1
412115	2	1	0	0	0	1	1	0	0	0	0	37500	9	1	52504	14016	94.8877	1
412137	2	2	0	0	0	2	0	0	0	0	0	17500	9	1	44349	11207	33.0935	1
412195	1	1	0	0	0	1	0	0	0	0	0	62500	9	3	1742	141	138.8256	1
412201	2	2	2	1	1	0	0	0	0	0	0	-1	9	2	17680	3603	24.4892	1
412215	4	0	1	1	0	0	1	0	1	1	0	-1	9	2	6428	1011	55.4645	1
412344	3	3	1	1	0	0	1	0	0	0	1	275000	9	1	56021	14802	228.7558	1
412356	2	4	2	2	0	0	0	0	0	0	0	125000	9	1	53523	14218	53.68600000000001	1
412437	2	2	0	0	0	2	0	0	0	0	0	62500	9	2	57750	15238	41.0216	1
412481	1	1	0	0	0	1	0	0	0	0	0	62500	9	1	28203	6011	75.0123	1
412621	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	68454	18624	24.3761	1
412845	2	2	1	0	1	1	0	0	0	0	0	37500	9	1	28544	6208	69.0001	1
412860	2	2	2	1	1	0	0	0	0	0	0	87500	9	1	45236	11426	38.7431	1
412946	4	2	1	1	0	0	1	0	0	2	0	225000	9	1	38440	10018	44.0448	1
413073	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	24756	4619	64.8111	1
413079	1	1	0	0	0	0	1	0	0	0	0	5000	9	2	15402	3005	113.0008	1
413110	1	1	1	1	0	0	0	0	0	0	0	62500	9	3	682	40	961.2722	1
413130	3	4	2	2	0	0	1	0	0	0	0	-1	9	1	24574	4612	209.9719	1
413194	5	2	2	1	1	0	0	0	0	3	0	87500	9	1	26239	5009	216.4992	1
413303	3	2	0	0	0	1	1	1	0	0	0	87500	9	1	90644	22802	36.4168	1
413424	2	1	1	1	0	1	0	0	0	0	0	62500	9	1	22960	4428	78.1134	1
413466	6	4	3	2	1	0	1	0	1	1	0	125000	9	1	31433	7031	62.012	1
413526	2	2	2	2	0	0	0	0	0	0	0	175000	9	1	95433	24418	328.6751	1
413539	1	0	0	0	0	1	0	0	0	0	0	5000	9	1	8443	1408	413.1864	1
413598	3	2	2	2	0	0	0	0	0	0	1	125000	9	2	14899	2812	1433.6632	1
413717	2	2	2	2	0	0	0	0	0	0	0	125000	9	2	58155	15405	132.4661	1
413796	3	3	2	1	0	0	1	1	0	0	0	87500	9	1	59917	15635	172.5744	1
413847	2	2	2	2	0	0	0	0	0	0	0	125000	9	2	62027	16028	78.9286	1
413870	2	1	2	1	1	0	0	0	0	0	0	-1	9	2	513	24	28.1066	1
413929	1	1	0	0	0	1	0	0	0	0	0	62500	9	1	87592	22416	57.806000000000004	1
413982	4	2	1	1	0	0	1	0	0	2	0	275000	9	2	6524	1016	637.7869999999999	1
413986	2	1	0	0	0	2	0	0	0	0	0	30000	9	1	51673	12419	36.4925	1
414053	1	2	0	0	0	1	0	0	0	0	0	87500	9	1	70277	19024	13.194	1
414115	4	2	2	2	0	0	0	0	0	2	0	87500	9	2	46559	11637	1391.7442	1
414297	2	2	1	0	1	1	0	0	0	0	0	37500	9	1	45801	11617	262.7604	1
414317	1	1	1	1	0	0	0	0	0	0	0	87500	9	1	69483	18823	17.4821	1
414371	2	2	2	2	0	0	0	0	0	0	0	37500	9	1	60208	15807	452.3873	1
414424	1	1	1	1	0	0	0	0	0	0	0	37500	9	3	16099	3030	133.9321	1
414571	2	2	2	0	2	0	0	0	0	0	0	175000	9	1	43207	11019	78.0614	1
414603	2	2	0	0	0	1	1	0	0	0	0	37500	9	1	23324	4441	32.9144	1
414752	3	2	2	2	0	0	0	0	0	0	1	175000	9	1	51457	12410	331.0881	1
414863	1	1	0	0	0	1	0	0	0	0	0	17500	9	2	2667	421	742.9639	1
414869	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	39599	10227	24.2004	1
414937	2	2	0	0	0	2	0	0	0	0	0	-1	9	1	46344	11632	21.3745	1
414944	1	1	1	1	0	0	0	0	0	0	0	225000	9	3	631	36	175.4875	1
415115	3	2	2	1	1	0	0	0	0	0	1	87500	9	1	67596	18416	70.4357	1
415142	4	3	4	3	1	0	0	0	0	0	0	62500	9	2	50712	12246	84.5016	1
415150	2	1	0	0	0	2	0	0	0	0	0	30000	9	1	36277	8201	105.954	1
415212	3	3	2	1	1	1	0	0	0	0	0	62500	9	1	59642	15630	446.4497	1
415229	5	2	1	1	0	0	1	0	0	2	1	125000	9	1	43163	11017	57.5905	1
415231	1	1	1	0	1	0	0	0	0	0	0	62500	9	3	39733	10401	62.9696	1
415492	2	1	0	0	0	2	0	0	0	0	0	-1	9	1	16978	3222	13.4631	1
415611	5	3	2	2	0	0	1	0	0	2	0	62500	9	2	20507	4210	445.1931	1
415690	1	0	1	1	0	0	0	0	0	0	0	37500	9	3	12958	2436	98.4564	1
415702	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	75957	20274	29.239	1
415812	4	3	2	1	1	0	0	0	1	1	0	-1	9	1	29760	6613	181.5392	1
415888	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	45159	11424	25.4423	1
415913	1	1	1	1	0	0	0	0	0	0	0	87500	9	3	88575	22440	55.0641	1
415920	3	2	1	1	0	0	1	0	0	0	1	125000	9	1	60985	15828	57.2141	1
415931	2	3	2	1	1	0	0	0	0	0	0	125000	9	1	32751	7222	82.6681	1
416011	2	1	1	1	0	0	0	0	0	1	0	62500	9	1	77399	20435	116.4514	1
416038	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	1270	128	52.13	1
416078	2	1	0	0	0	2	0	0	0	0	0	87500	9	2	55716	14630	84.5943	1
416152	2	1	0	0	0	0	1	1	0	0	0	30000	9	2	10294	1613	99.4816	1
416298	2	1	0	0	0	2	0	0	0	0	0	30000	9	2	10418	1617	99.4816	1
416413	2	1	0	0	0	2	0	0	0	0	0	-1	9	2	13870	2628	22.9064	1
416491	2	2	0	0	0	1	0	1	0	0	0	62500	9	1	51659	12419	24.2004	1
416518	2	2	2	1	1	0	0	0	0	0	0	125000	9	1	52829	14029	177.3972	1
416529	2	2	1	1	0	0	1	0	0	0	0	-1	9	2	55105	14613	48.3422	1
416581	1	0	1	0	0	0	0	1	0	0	0	17500	9	3	6751	1035	179.7642	1
416592	2	1	0	0	0	0	2	0	0	0	0	17500	9	1	84355	22059	52.8173	1
416693	2	2	1	1	0	0	1	0	0	0	0	125000	9	2	4569	804	327.0977	1
416704	1	2	1	0	1	0	0	0	0	0	0	37500	9	1	52001	14002	123.1842	1
416778	2	2	0	0	0	1	1	0	0	0	0	125000	9	1	73539	20202	36.0856	1
416872	1	1	0	0	0	1	0	0	0	0	0	37500	9	1	16512	3208	145.1307	1
416920	1	1	0	0	0	1	0	0	0	0	0	30000	9	2	55301	14618	126.6977	1
416929	3	3	1	1	0	0	1	1	0	0	0	275000	9	1	35802	8009	154.4453	1
416945	3	1	2	2	0	0	0	0	0	1	0	37500	9	2	5369	829	912.4630000000001	1
416953	4	4	4	3	1	0	0	0	0	0	0	87500	9	1	62343	16037	543.2928	1
416972	2	3	1	1	0	0	1	0	0	0	0	87500	9	1	53351	14214	32.455	1
416983	2	2	1	1	0	0	1	0	0	0	0	125000	9	1	45604	11611	336.6549	1
417015	2	2	2	2	0	0	0	0	0	0	0	175000	9	2	47276	11817	75.7707	1
417081	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	29324	6413	28.1889	1
417110	1	1	1	0	1	0	0	0	0	0	0	37500	9	1	95541	24422	39.179	1
417146	3	2	2	2	0	0	0	0	0	0	1	125000	9	2	41806	10622	296.9517	1
417211	2	2	2	0	2	0	0	0	0	0	0	87500	9	1	30868	7016	91.9826	1
417245	3	3	1	1	0	0	1	1	0	0	0	62500	9	1	85117	22209	59.0365	1
417266	3	3	2	1	1	0	0	0	0	0	1	125000	9	1	56892	15207	59.9226	1
417363	2	2	0	0	0	2	0	0	0	0	0	37500	9	1	35239	7811	23.6571	1
417455	2	3	2	2	0	0	0	0	0	0	0	175000	9	1	34398	7432	197.0434	1
417471	1	0	0	0	0	1	0	0	0	0	0	17500	9	1	14456	2801	210.8667	1
417573	2	2	1	1	0	0	1	0	0	0	0	175000	9	1	38287	10011	278.0308	1
417657	4	3	2	2	0	0	0	0	0	2	0	125000	9	1	67087	18239	153.6749	1
417847	3	2	2	1	1	0	0	0	0	1	0	62500	9	1	45445	11604	162.8774	1
417900	3	7	3	2	1	0	0	0	0	0	0	62500	9	1	44736	11407	72.7052	1
417996	1	1	1	1	0	0	0	0	0	0	0	37500	9	2	18007	3619	44.2853	1
418003	3	2	2	2	0	0	0	0	0	0	1	175000	9	2	16487	3207	505.0469	1
418004	2	1	0	0	0	2	0	0	0	0	0	17500	9	1	39761	10402	72.20100000000001	1
418035	1	0	1	1	0	0	0	0	0	0	0	37500	9	3	852	72	97.09299999999999	1
418066	1	0	0	0	0	0	1	0	0	0	0	17500	9	3	12488	2416	93.6676	1
418111	2	2	2	1	1	0	0	0	0	0	0	125000	9	1	39057	10204	31.6671	1
418128	2	2	1	1	0	0	1	0	0	0	0	30000	9	1	65908	18212	590.0706	1
418270	1	1	0	0	0	0	1	0	0	0	0	17500	9	1	49851	12219	287.9715	1
418274	2	2	0	0	0	2	0	0	0	0	0	30000	9	1	89336	22609	110.824	1
418309	1	1	1	1	0	0	0	0	0	0	0	62500	9	1	46553	11637	142.3937	1
418375	1	1	0	0	0	1	0	0	0	0	0	-1	9	1	51011	12254	59.9377	1
418397	1	1	0	0	0	1	0	0	0	0	0	17500	9	1	25460	4819	136.4885	1
418431	2	0	2	2	0	0	0	0	0	0	0	62500	9	3	579	30	120.2522	1
418497	4	1	2	2	0	0	0	0	0	1	1	62500	9	1	21777	4246	337.8944	1
418501	1	1	1	1	0	0	0	0	0	0	0	37500	9	1	84800	22201	65.732	1
418589	1	1	1	1	0	0	0	0	0	0	0	62500	9	3	70640	20009	312.9691	1
418705	2	2	0	0	0	2	0	0	0	0	0	37500	9	1	43104	11016	27.5495	1
418771	2	2	2	2	0	0	0	0	0	0	0	87500	9	1	93416	24031	46.1407	1
418827	2	1	1	1	0	0	0	0	0	1	0	37500	9	1	92739	24018	1492.2121	1
418922	1	1	0	0	0	0	1	0	0	0	0	30000	9	2	9316	1432	1001.8273	1
418930	2	1	1	1	0	0	1	0	0	0	0	125000	9	1	91815	22835	532.2277	1
418974	1	1	1	1	0	0	0	0	0	0	0	87500	9	1	90058	22630	126.2323	1
419037	4	3	2	1	0	0	1	2	0	0	0	175000	9	1	58331	15410	301.9612	1
419257	1	1	0	0	0	1	0	0	0	0	0	37500	9	3	38229	10009	420.855	1
419510	1	1	0	0	0	1	0	0	0	0	0	37500	9	1	75694	20265	95.5924	1
419515	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	18262	4002	140.3921	1
419541	4	3	4	1	1	0	0	0	2	0	0	62500	9	1	54433	14428	86.4227	1
419551	1	3	1	1	0	0	0	0	0	0	0	125000	9	1	74168	20221	82.0283	1
419559	1	1	0	0	0	1	0	0	0	0	0	17500	9	1	56320	14813	176.3204	1
419569	4	4	2	1	1	0	0	0	0	2	0	175000	9	1	74794	20235	129.8481	1
419577	4	3	3	2	1	0	1	0	0	0	0	87500	9	2	17996	3617	483.7912	1
419598	2	3	0	0	0	1	1	0	0	0	0	62500	9	1	77123	20425	217.13400000000001	1
419659	1	1	1	0	1	0	0	0	0	0	0	62500	9	1	49928	12221	93.2779	1
419771	4	2	1	1	0	0	1	0	0	2	0	-1	9	1	23420	4444	112.18700000000001	1
419844	4	4	2	2	0	0	1	1	0	0	0	125000	9	1	67825	18427	1066.2302	1
419874	1	2	1	1	0	0	0	0	0	0	0	275000	9	1	1166	125	34.7559	1
419879	2	2	1	0	1	0	1	0	0	0	0	62500	9	3	74313	20227	588.5851	1
420102	1	1	0	0	0	1	0	0	0	0	0	37500	9	3	31974	7052	106.3319	1
420320	2	1	0	0	0	2	0	0	0	0	0	30000	9	2	62005	16028	162.688	1
420347	1	0	0	0	0	1	0	0	0	0	0	5000	9	3	12281	2407	130.7077	1
420379	1	1	0	0	0	1	0	0	0	0	0	37500	9	1	43024	11013	205.4188	1
420399	5	2	2	1	1	0	0	0	0	2	1	125000	9	1	74916	20239	118.1638	1
420451	2	2	2	2	0	0	0	0	0	0	0	125000	9	2	59980	15637	125.3582	1
420554	3	2	2	2	0	0	1	0	0	0	0	-1	9	2	22083	4401	142.5032	1
420683	1	1	1	1	0	0	0	0	0	0	0	37500	9	3	57582	15234	805.5181	1
420688	2	2	0	0	0	2	0	0	0	0	0	62500	9	2	72625	20068	33.6198	1
420825	2	3	2	2	0	0	0	0	0	0	0	175000	9	1	29502	6420	176.188	1
420841	2	3	0	0	0	0	2	0	0	0	0	125000	9	1	29714	6611	31.2284	1
420873	2	1	0	0	0	2	0	0	0	0	0	175000	9	3	24441	4607	119.6417	1
420877	2	2	1	1	0	1	0	0	0	0	0	87500	9	2	38995	10203	211.7798	1
421039	7	3	1	1	0	0	1	1	1	3	0	125000	9	1	26339	5011	570.9716	1
421055	1	0	1	0	1	0	0	0	0	0	0	-1	9	2	282	8	46.6956	1
421061	1	1	0	0	0	1	0	0	0	0	0	37500	9	2	24207	4466	87.1396	1
421078	3	4	2	1	1	0	0	0	1	0	0	275000	9	1	27427	5045	252.8511	1
421088	2	2	1	1	0	0	0	1	0	0	0	125000	9	2	4916	815	693.2305	1
421189	2	2	2	0	2	0	0	0	0	0	0	37500	9	1	77326	20430	52.0362	1
421294	2	3	1	1	0	1	0	0	0	0	0	125000	9	1	39533	10226	124.0295	1
421295	2	2	0	0	0	2	0	0	0	0	0	275000	9	1	36083	8022	68.0012	1
421432	1	0	0	0	0	0	1	0	0	0	0	17500	9	3	43438	11026	147.1733	1
421554	2	3	2	1	1	0	0	0	0	0	0	87500	9	1	78615	20629	39.3726	1
421828	2	0	2	2	0	0	0	0	0	0	0	87500	9	2	5129	822	260.3749	1
